,gender,credit_score,area,traffic_index,veh_age,veh_body,veh_value,numclaims,claimcst0,age_at_eff_dt,Cluster
53870,M,842.0,B,114.2,2,SEDAN,4.785,0,0.0,62,Cluster 3
44611,M,737.0,A,82.3,2,HBACK,1.386,0,0.0,47,Cluster 3
8034,F,479.0,A,75.2,2,STNWG,2.167,0,0.0,38,Cluster 3
27954,F,814.0,A,97.7,4,UTE,0.715,0,0.0,44,Cluster 0
6188,M,646.0,B,106.6,4,STNWG,1.903,0,0.0,49,Cluster 0
60014,M,835.0,E,24.0,2,TRUCK,2.585,0,0.0,54,Cluster 3
47640,M,734.0,B,119.3,3,SEDAN,1.078,1,594.2094424,22,Cluster 4
28741,F,710.0,E,37.5,2,TRUCK,3.762,0,0.0,57,Cluster 3
36436,F,711.0,B,88.0,4,MIBUS,1.848,0,0.0,49,Cluster 0
45973,F,588.0,A,121.6,2,SEDAN,1.859,2,6713.54563,21,Cluster 4
18187,M,421.0,C,127.5,4,STNWG,1.408,1,619.0918999,34,Cluster 4
14286,F,532.0,B,145.1,2,SEDAN,2.211,0,0.0,57,Cluster 3
24211,F,738.0,C,135.0,4,MIBUS,1.386,0,0.0,70,Cluster 0
43636,M,813.0,D,49.9,2,STNWG,4.477,0,0.0,64,Cluster 3
40602,F,473.0,C,145.5,1,HBACK,2.332,1,8414.074324,57,Cluster 2
41076,M,633.0,C,115.5,1,SEDAN,2.948,0,0.0,44,Cluster 3
49335,F,782.0,B,96.7,1,SEDAN,2.4739,0,0.0,56,Cluster 3
32636,F,744.0,A,82.3,3,SEDAN,1.452,0,0.0,52,Cluster 0
33240,F,783.0,A,49.5,4,SEDAN,0.715,0,0.0,48,Cluster 0
52279,F,759.0,C,132.0,4,HBACK,0.814,0,0.0,28,Cluster 0
22714,M,,E,,3,STNWG,2.288,0,0.0,36,Cluster 0
41044,F,350.0,F,60.0,3,STNWG,2.981,0,0.0,32,Cluster 3
38843,M,761.0,E,18.0,4,TRUCK,2.046,0,0.0,42,Cluster 0
6132,F,644.0,C,114.0,1,STNWG,4.873,0,0.0,51,Cluster 3
30310,F,766.0,A,83.2,4,HBACK,1.122,0,0.0,59,Cluster 0
22408,M,834.0,D,97.1,2,HDTOP,3.971,0,0.0,66,Cluster 3
58592,F,834.0,A,95.1,4,STNWG,1.265,0,0.0,60,Cluster 0
53985,M,786.0,A,95.8,3,STNWG,1.87,0,0.0,23,Cluster 0
3767,M,675.0,D,95.9,3,STNWG,2.871,0,0.0,47,Cluster 3
1118,M,671.0,C,139.5,2,STNWG,4.257,0,0.0,57,Cluster 3
29447,F,,A,53.4,4,UTE,0.726,0,0.0,35,Cluster 0
5918,F,336.0,A,98.3,2,HBACK,1.474,0,0.0,27,Cluster 3
40518,F,807.0,A,142.0,1,SEDAN,2.519,0,0.0,66,Cluster 3
42829,F,606.0,D,15.1,4,STNWG,1.485,0,0.0,36,Cluster 0
55221,F,791.0,E,54.0,2,UTE,3.586,0,0.0,32,Cluster 3
22160,F,849.0,A,86.8,3,SEDAN,1.419,0,0.0,68,Cluster 0
44551,M,723.0,F,98.0,3,STNWG,2.794,1,238.0859796,56,Cluster 4
32176,F,620.0,B,132.4,4,SEDAN,0.66,0,0.0,44,Cluster 0
4829,F,404.0,C,136.5,3,HBACK,1.287,0,0.0,34,Cluster 0
54243,M,649.0,A,54.9,1,SEDAN,3.091,0,0.0,53,Cluster 3
21399,M,381.0,A,95.0,3,SEDAN,1.408,0,0.0,74,Cluster 0
11077,F,,C,99.0,3,SEDAN,1.353,0,0.0,58,Cluster 0
42559,F,580.0,C,,3,SEDAN,1.617,0,0.0,61,Cluster 0
44004,M,461.0,C,148.5,3,HBACK,1.254,1,1493.366945,31,Cluster 4
44292,F,800.0,A,94.3,3,COUPE,1.584,0,0.0,44,Cluster 0
30715,F,841.0,A,110.2,3,HBACK,0.935,0,0.0,50,Cluster 0
13129,F,678.0,C,141.0,3,SEDAN,1.87,0,0.0,50,Cluster 0
22281,M,531.0,C,147.0,4,SEDAN,0.407,0,0.0,78,Cluster 0
2476,M,791.0,B,,3,SEDAN,1.419,0,0.0,67,Cluster 0
13400,M,808.0,F,162.0,2,UTE,2.904,0,0.0,35,Cluster 3
17836,F,747.0,D,84.1,4,STNWG,1.243,0,0.0,60,Cluster 0
29839,F,726.0,E,45.0,2,MCARA,3.74,0,0.0,62,Cluster 3
32116,M,804.0,D,101.2,3,HDTOP,3.146,0,0.0,77,Cluster 3
45164,F,428.0,A,87.7,3,HBACK,1.815,0,0.0,37,Cluster 0
29423,M,,E,33.0,3,STNWG,1.408,0,0.0,34,Cluster 0
39317,F,817.0,B,109.1,2,HBACK,2.035,0,0.0,35,Cluster 3
41255,M,660.0,A,98.0,1,HBACK,1.419,0,0.0,24,Cluster 3
43468,F,,A,67.0,3,HBACK,1.111,0,0.0,41,Cluster 0
54940,M,431.0,A,115.3,1,HBACK,1.5389,3,23591.80015,52,Cluster 2
45623,F,712.0,D,86.2,3,HBACK,0.825,0,0.0,60,Cluster 0
37520,M,753.0,C,117.0,2,SEDAN,1.551,0,0.0,69,Cluster 3
385,M,728.0,C,,3,HBACK,0.935,0,0.0,57,Cluster 0
29358,F,759.0,C,118.5,3,SEDAN,1.254,0,0.0,52,Cluster 0
29800,F,846.0,A,86.1,4,HBACK,0.803,0,0.0,82,Cluster 0
6247,F,674.0,F,76.0,3,STNWG,3.08,2,392.5603136,31,Cluster 4
45618,F,828.0,D,49.9,1,STNWG,6.1083,0,0.0,44,Cluster 3
41741,M,756.0,F,96.0,3,STNWG,2.629,0,0.0,50,Cluster 3
19679,F,689.0,A,33.1,4,HBACK,0.44,0,0.0,58,Cluster 0
46991,M,747.0,C,133.5,2,STNWG,2.585,0,0.0,57,Cluster 3
24367,F,657.0,E,58.5,3,HBACK,0.968,0,0.0,48,Cluster 0
19802,M,832.0,A,83.6,2,STNWG,2.97,0,0.0,43,Cluster 3
15879,F,789.0,C,70.5,2,HBACK,1.716,0,0.0,33,Cluster 3
33857,F,757.0,C,126.0,2,HBACK,1.914,0,0.0,66,Cluster 3
56316,M,744.0,C,132.0,4,SEDAN,0.396,0,0.0,65,Cluster 0
3519,M,582.0,A,87.6,3,SEDAN,0.924,0,0.0,36,Cluster 0
41047,M,778.0,C,51.0,3,SEDAN,1.54,0,0.0,63,Cluster 0
884,F,749.0,C,130.5,4,HBACK,0.495,0,0.0,66,Cluster 0
12230,M,,C,72.0,4,UTE,1.287,1,223.437964,29,Cluster 4
2235,F,754.0,C,133.5,4,SEDAN,1.155,0,0.0,36,Cluster 0
53490,F,649.0,F,,4,STNWG,0.77,0,0.0,20,Cluster 0
19487,F,533.0,C,139.5,4,SEDAN,1.1,1,379.4796787,54,Cluster 4
31632,F,766.0,B,94.2,2,HBACK,1.936,0,0.0,37,Cluster 3
25054,M,730.0,C,117.0,1,HBACK,2.079,0,0.0,68,Cluster 3
8489,M,813.0,B,138.1,2,SEDAN,1.991,4,3025.539771,69,Cluster 4
51097,M,,A,73.7,2,HBACK,1.958,0,0.0,52,Cluster 3
31697,M,515.0,C,141.0,4,UTE,1.078,1,1094.305717,28,Cluster 4
44248,F,621.0,C,150.0,3,STNWG,1.881,0,0.0,47,Cluster 0
52231,M,416.0,C,144.0,4,HBACK,0.407,1,552.4217845,38,Cluster 4
32630,F,702.0,A,68.7,1,SEDAN,2.332,0,0.0,65,Cluster 3
18484,M,,A,84.2,4,HBACK,1.133,0,0.0,45,Cluster 0
20322,F,348.0,A,72.4,2,HBACK,1.43,0,0.0,38,Cluster 3
20117,F,,C,142.5,1,SEDAN,2.728,0,0.0,33,Cluster 3
2909,M,716.0,E,37.5,2,HBACK,1.496,0,0.0,52,Cluster 3
53430,F,485.0,C,135.0,1,STNWG,3.4584,0,0.0,36,Cluster 3
41970,F,553.0,E,58.5,3,SEDAN,1.276,0,0.0,44,Cluster 0
60165,M,687.0,B,95.7,4,HBACK,1.034,0,0.0,47,Cluster 0
53853,F,690.0,B,94.6,4,SEDAN,0.429,0,0.0,65,Cluster 0
13325,M,805.0,C,142.5,2,HDTOP,2.486,0,0.0,67,Cluster 3
35803,M,,E,21.0,4,STNWG,0.946,0,0.0,35,Cluster 0
40466,F,591.0,A,78.5,1,STNWG,3.113,0,0.0,36,Cluster 3
56995,F,671.0,A,60.7,3,SEDAN,1.133,0,0.0,53,Cluster 0
47431,M,708.0,E,51.0,4,BUS,0.0,0,0.0,56,Cluster 0
39163,F,660.0,C,87.0,3,SEDAN,1.815,0,0.0,58,Cluster 0
7024,M,466.0,F,138.0,3,TRUCK,2.772,1,1965.274073,24,Cluster 4
58372,F,606.0,A,72.7,4,HBACK,0.77,0,0.0,52,Cluster 0
48263,M,804.0,C,111.0,4,UTE,0.627,0,0.0,76,Cluster 0
55268,M,655.0,C,148.5,3,HDTOP,1.826,1,201.703463,53,Cluster 4
40628,M,661.0,B,120.1,4,STNWG,1.166,0,0.0,41,Cluster 0
56936,M,641.0,B,60.0,4,COUPE,0.638,0,0.0,46,Cluster 0
41694,F,600.0,D,91.9,3,STNWG,2.992,0,0.0,45,Cluster 3
5491,M,607.0,D,112.6,2,STNWG,3.344,1,2155.555766,49,Cluster 4
18203,F,845.0,A,51.8,3,HBACK,1.408,0,0.0,83,Cluster 0
51140,M,847.0,E,,2,STNWG,4.796,0,0.0,54,Cluster 3
58443,M,818.0,F,150.0,4,STNWG,0.528,0,0.0,49,Cluster 0
53391,M,814.0,A,95.8,2,SEDAN,1.518,0,0.0,85,Cluster 3
9169,F,619.0,B,117.8,4,SEDAN,0.902,1,177.387466,50,Cluster 4
5501,F,481.0,A,61.4,2,STNWG,5.489,0,0.0,51,Cluster 3
47548,F,792.0,E,,3,SEDAN,0.99,0,0.0,81,Cluster 0
49784,F,684.0,C,135.0,4,STNWG,1.342,0,0.0,48,Cluster 0
52946,M,682.0,A,74.4,3,TRUCK,1.408,0,0.0,52,Cluster 0
54002,M,639.0,C,105.0,1,HBACK,2.761,0,0.0,58,Cluster 3
14700,F,694.0,C,97.5,2,SEDAN,1.936,0,0.0,57,Cluster 3
38888,M,800.0,C,124.5,2,HBACK,1.353,0,0.0,49,Cluster 3
23617,F,768.0,F,84.0,2,STNWG,5.049,0,0.0,51,Cluster 3
38541,F,680.0,E,51.0,3,STNWG,3.091,0,0.0,38,Cluster 3
57342,F,646.0,D,57.7,3,SEDAN,1.881,0,0.0,61,Cluster 0
43891,M,567.0,B,137.0,4,STNWG,0.517,1,243.3266233,49,Cluster 4
50317,F,750.0,A,90.8,1,SEDAN,2.145,0,0.0,62,Cluster 3
47792,M,477.0,C,118.5,4,SEDAN,0.671,1,1762.792846,74,Cluster 4
18750,M,768.0,C,139.5,2,SEDAN,1.826,0,0.0,56,Cluster 3
37998,M,815.0,E,28.5,1,SEDAN,2.4178,0,0.0,68,Cluster 3
45326,F,712.0,C,142.5,2,STNWG,2.904,0,0.0,66,Cluster 3
6482,F,704.0,A,80.6,2,SEDAN,3.036,0,0.0,53,Cluster 3
56605,M,683.0,C,106.5,2,STNWG,4.092,0,0.0,39,Cluster 3
21761,F,618.0,A,114.7,4,SEDAN,0.847,0,0.0,50,Cluster 0
13618,F,721.0,C,142.5,4,HBACK,0.341,0,0.0,70,Cluster 0
6975,F,750.0,E,46.5,2,STNWG,3.278,0,0.0,64,Cluster 3
45239,F,616.0,B,83.6,4,STNWG,0.638,0,0.0,51,Cluster 0
15359,M,754.0,B,118.4,3,TRUCK,2.794,0,0.0,66,Cluster 0
25867,F,357.0,A,86.2,4,HBACK,0.649,1,1154.835376,27,Cluster 4
53829,F,441.0,B,77.0,3,SEDAN,1.221,0,0.0,58,Cluster 0
14090,F,786.0,F,152.0,3,STNWG,3.212,0,0.0,50,Cluster 3
48159,F,581.0,D,135.7,3,HBACK,0.781,1,407.2221125,22,Cluster 4
23269,M,810.0,B,152.4,2,SEDAN,1.573,0,0.0,64,Cluster 3
10029,M,709.0,B,141.3,4,PANVN,0.671,0,0.0,49,Cluster 0
57079,F,622.0,B,103.8,4,STNWG,1.298,0,0.0,58,Cluster 0
47868,M,648.0,C,142.5,2,STNWG,1.936,0,0.0,48,Cluster 3
56471,F,,A,82.3,1,HBACK,1.727,0,0.0,30,Cluster 3
22385,F,323.0,B,117.4,2,HBACK,1.936,0,0.0,32,Cluster 3
16397,M,506.0,F,102.0,4,SEDAN,1.045,1,158.7397592,44,Cluster 4
5266,F,633.0,D,89.1,2,SEDAN,1.76,0,0.0,32,Cluster 3
54097,M,308.0,C,141.0,3,SEDAN,1.408,1,1640.189625,41,Cluster 4
49590,M,650.0,C,148.5,4,SEDAN,0.935,1,107.3452804,36,Cluster 4
26701,F,325.0,A,87.6,3,HBACK,0.902,0,0.0,50,Cluster 0
27548,M,801.0,C,142.5,4,SEDAN,1.21,0,0.0,83,Cluster 0
58414,F,321.0,B,,4,PANVN,0.671,0,0.0,35,Cluster 0
55957,F,645.0,A,74.7,1,HBACK,1.485,0,0.0,59,Cluster 3
25119,F,837.0,A,80.7,2,HBACK,1.111,0,0.0,80,Cluster 3
55200,F,576.0,A,63.8,2,STNWG,2.948,0,0.0,27,Cluster 3
28420,M,654.0,E,37.5,1,STNWG,5.049,0,0.0,54,Cluster 3
35839,F,595.0,B,,3,SEDAN,1.133,0,0.0,33,Cluster 0
12619,F,838.0,B,100.4,3,HBACK,1.672,0,0.0,42,Cluster 0
48132,M,615.0,C,121.5,4,STNWG,2.178,0,0.0,52,Cluster 0
56152,F,792.0,E,10.5,2,SEDAN,1.628,0,0.0,81,Cluster 3
58337,F,585.0,D,89.8,3,SEDAN,1.914,0,0.0,44,Cluster 0
48139,M,629.0,A,60.1,4,SEDAN,0.935,0,0.0,57,Cluster 0
33492,M,799.0,A,103.0,4,SEDAN,0.638,0,0.0,40,Cluster 0
51969,M,830.0,A,105.5,4,HBACK,0.781,0,0.0,39,Cluster 0
52016,F,435.0,A,79.9,2,HBACK,1.419,0,0.0,27,Cluster 3
56541,F,822.0,B,118.5,2,HBACK,1.925,0,0.0,50,Cluster 3
3585,M,441.0,C,145.5,4,SEDAN,0.781,1,1338.531396,59,Cluster 4
57386,F,737.0,B,109.9,1,SEDAN,3.124,1,2744.518423,65,Cluster 4
22079,F,701.0,A,118.7,2,HBACK,3.729,0,0.0,53,Cluster 3
58261,F,681.0,D,102.9,3,HBACK,1.045,0,0.0,39,Cluster 0
43873,F,694.0,A,70.5,2,HBACK,1.496,0,0.0,22,Cluster 3
45816,M,552.0,A,68.3,4,HBACK,1.518,1,604.5344584,28,Cluster 4
33813,F,432.0,A,67.9,3,HBACK,2.09,0,0.0,23,Cluster 0
11262,M,643.0,A,69.9,2,HBACK,1.408,0,0.0,47,Cluster 3
56104,F,688.0,E,7.5,4,UTE,1.177,0,0.0,68,Cluster 0
27891,M,686.0,C,,2,STNWG,3.597,0,0.0,47,Cluster 3
29384,F,813.0,A,,3,HBACK,1.364,0,0.0,56,Cluster 0
23320,F,353.0,D,120.6,3,SEDAN,1.045,1,2036.18899,21,Cluster 4
2668,F,699.0,A,94.4,1,SEDAN,2.024,0,0.0,38,Cluster 3
26168,M,691.0,A,96.5,3,SEDAN,1.353,0,0.0,40,Cluster 0
4203,M,504.0,F,132.0,2,HDTOP,4.312,1,8091.677395,26,Cluster 4
41206,F,768.0,E,28.5,3,SEDAN,1.65,0,0.0,50,Cluster 0
54123,F,765.0,C,135.0,2,STNWG,3.652,0,0.0,49,Cluster 3
46483,M,766.0,B,89.6,3,STNWG,1.804,0,0.0,65,Cluster 0
17147,F,749.0,D,103.0,2,STNWG,3.52,0,0.0,49,Cluster 3
13852,M,642.0,E,57.0,2,STNWG,4.136,1,4345.432904,28,Cluster 4
36592,M,572.0,C,148.5,2,HBACK,1.804,0,0.0,66,Cluster 3
51456,F,,C,148.5,1,HBACK,1.397,0,0.0,58,Cluster 3
9284,M,783.0,B,136.3,1,SEDAN,2.607,0,0.0,61,Cluster 3
771,M,746.0,E,28.5,4,UTE,2.244,0,0.0,62,Cluster 0
36539,F,708.0,C,141.0,3,HBACK,0.935,0,0.0,36,Cluster 0
27811,F,751.0,E,24.0,1,HBACK,1.727,0,0.0,68,Cluster 3
9887,F,805.0,A,76.0,2,SEDAN,3.256,0,0.0,60,Cluster 3
58323,M,764.0,A,77.0,3,STNWG,2.068,0,0.0,68,Cluster 0
3645,F,801.0,A,59.7,3,SEDAN,1.54,0,0.0,45,Cluster 0
13980,M,834.0,B,121.7,2,PANVN,2.574,0,0.0,63,Cluster 3
5058,M,335.0,E,75.0,4,MCARA,2.871,0,0.0,43,Cluster 0
6095,M,701.0,A,89.4,1,SEDAN,2.585,0,0.0,66,Cluster 3
7567,M,608.0,A,73.2,3,HDTOP,2.277,0,0.0,37,Cluster 0
31502,M,829.0,B,99.2,3,SEDAN,1.342,0,0.0,83,Cluster 0
28445,M,450.0,D,88.8,3,UTE,2.398,0,0.0,44,Cluster 0
3751,F,799.0,A,82.3,3,STNWG,2.574,0,0.0,48,Cluster 3
44913,F,660.0,C,135.0,3,STNWG,4.521,0,0.0,45,Cluster 3
24539,M,836.0,A,124.7,3,SEDAN,1.254,0,0.0,76,Cluster 0
43807,F,803.0,C,114.0,4,STNWG,0.561,0,0.0,49,Cluster 0
41208,M,675.0,E,6.0,4,UTE,2.024,0,0.0,42,Cluster 0
36754,M,503.0,E,28.5,1,UTE,4.147,0,0.0,21,Cluster 3
46123,F,700.0,C,133.5,2,STNWG,2.86,1,111.1628002,47,Cluster 4
43851,M,569.0,C,148.5,1,STNWG,3.5739,1,1582.022837,59,Cluster 4
3076,M,641.0,D,158.6,2,HBACK,1.353,0,0.0,43,Cluster 3
49527,M,697.0,A,86.2,4,HBACK,0.836,0,0.0,51,Cluster 0
32491,F,623.0,C,133.5,2,HBACK,1.914,0,0.0,33,Cluster 3
23058,M,673.0,B,136.5,2,SEDAN,2.365,0,0.0,47,Cluster 3
13010,M,667.0,C,126.0,2,HBACK,1.672,1,428.2239625,57,Cluster 4
2000,M,677.0,B,,3,HDTOP,2.849,1,1007.280585,33,Cluster 4
27555,M,661.0,A,85.9,2,SEDAN,2.09,0,0.0,50,Cluster 3
23632,M,455.0,C,144.0,4,UTE,0.77,1,479.0505159,57,Cluster 4
20532,M,742.0,B,108.1,2,SEDAN,1.749,0,0.0,47,Cluster 3
58328,F,,A,87.3,4,HBACK,0.561,0,0.0,26,Cluster 0
30248,F,703.0,A,61.2,4,SEDAN,0.759,0,0.0,61,Cluster 0
21114,M,564.0,B,,1,UTE,2.959,0,0.0,31,Cluster 3
47755,F,691.0,C,147.0,4,STNWG,2.189,0,0.0,44,Cluster 0
26948,M,737.0,A,85.2,3,SEDAN,1.188,0,0.0,64,Cluster 0
40937,M,826.0,C,109.5,3,STNWG,2.695,0,0.0,35,Cluster 3
20702,M,401.0,A,81.7,3,SEDAN,1.265,1,5137.929946,24,Cluster 4
11239,M,596.0,C,118.5,2,SEDAN,1.617,0,0.0,63,Cluster 3
25485,M,542.0,B,111.4,4,HBACK,0.869,0,0.0,38,Cluster 0
45206,F,739.0,A,48.9,4,HBACK,0.803,0,0.0,61,Cluster 0
43316,F,499.0,B,114.8,3,SEDAN,1.419,0,0.0,83,Cluster 0
58954,F,740.0,B,134.8,1,STNWG,4.8389,0,0.0,42,Cluster 3
21981,M,332.0,C,87.0,3,UTE,1.738,1,1912.045923,45,Cluster 4
25690,M,543.0,A,50.0,2,HDTOP,4.752,1,4499.443099,22,Cluster 4
52419,F,703.0,C,145.5,2,HBACK,1.078,0,0.0,33,Cluster 3
30800,F,625.0,C,,2,HBACK,1.067,0,0.0,52,Cluster 3
18868,F,354.0,A,58.1,3,SEDAN,1.463,0,0.0,59,Cluster 0
48162,F,825.0,F,,3,STNWG,2.277,0,0.0,57,Cluster 0
44110,F,816.0,A,111.2,2,STNWG,3.058,0,0.0,61,Cluster 3
14128,M,810.0,B,154.8,4,STNWG,1.452,0,0.0,64,Cluster 0
43152,M,426.0,F,108.0,1,UTE,3.289,2,9052.14853,31,Cluster 2
43122,F,791.0,C,123.0,2,HBACK,1.496,0,0.0,53,Cluster 3
16348,F,648.0,B,100.4,3,HBACK,1.65,0,0.0,35,Cluster 0
14759,M,455.0,C,150.0,2,STNWG,4.994,1,2983.528775,37,Cluster 4
36239,F,823.0,C,136.5,2,HBACK,2.101,0,0.0,65,Cluster 3
58020,M,779.0,E,22.5,3,HBACK,1.463,0,0.0,53,Cluster 0
28221,M,764.0,C,142.5,3,SEDAN,1.661,0,0.0,63,Cluster 0
41197,F,642.0,C,144.0,3,SEDAN,1.441,0,0.0,39,Cluster 0
28035,F,666.0,A,89.3,3,SEDAN,1.177,0,0.0,35,Cluster 0
36327,M,667.0,C,150.0,4,STNWG,1.309,0,0.0,46,Cluster 0
24397,M,482.0,C,148.5,4,MIBUS,2.046,1,350.668554,61,Cluster 4
41304,F,827.0,E,24.0,3,HBACK,0.847,0,0.0,44,Cluster 0
19107,M,732.0,C,126.0,4,SEDAN,0.847,0,0.0,35,Cluster 0
49945,F,,C,138.0,4,COUPE,0.715,0,0.0,41,Cluster 0
51659,M,393.0,C,115.5,1,HBACK,1.76,1,3856.683891,52,Cluster 4
31314,F,674.0,E,90.0,3,UTE,1.518,0,0.0,59,Cluster 0
15766,F,506.0,D,82.3,2,STNWG,3.729,0,0.0,33,Cluster 3
59116,F,387.0,B,125.9,3,SEDAN,1.573,0,0.0,38,Cluster 0
11400,M,761.0,C,130.5,4,STNWG,0.814,0,0.0,55,Cluster 0
48464,F,757.0,A,,3,SEDAN,1.067,0,0.0,41,Cluster 0
22341,F,,A,67.2,3,HDTOP,1.65,0,0.0,36,Cluster 0
50246,F,781.0,B,155.6,4,STNWG,1.65,0,0.0,51,Cluster 0
23210,F,785.0,C,144.0,2,HBACK,1.133,0,0.0,84,Cluster 3
1174,M,764.0,E,25.5,2,STNWG,5.269,0,0.0,55,Cluster 3
56704,M,848.0,D,,4,HBACK,0.605,0,0.0,39,Cluster 0
1563,M,789.0,F,168.0,3,SEDAN,1.034,0,0.0,57,Cluster 0
11729,F,817.0,C,108.0,1,STNWG,5.7596,0,0.0,54,Cluster 3
33325,F,848.0,D,103.3,1,SEDAN,2.673,0,0.0,50,Cluster 3
6875,M,735.0,D,165.4,3,HDTOP,2.134,0,0.0,31,Cluster 0
59935,F,664.0,C,,1,SEDAN,3.69468,1,1640.258374,55,Cluster 4
6702,F,821.0,B,148.0,3,SEDAN,1.76,0,0.0,53,Cluster 0
8296,F,810.0,A,87.7,3,HBACK,0.858,0,0.0,57,Cluster 0
24847,M,455.0,E,70.5,4,TRUCK,1.595,0,0.0,61,Cluster 0
32087,F,773.0,A,65.6,2,SEDAN,2.365,0,0.0,47,Cluster 3
6502,F,632.0,C,144.0,3,HBACK,1.045,0,0.0,59,Cluster 0
8239,F,561.0,F,100.0,1,SEDAN,3.256,0,0.0,34,Cluster 3
36475,F,497.0,D,85.3,2,STNWG,5.093,1,2094.271765,32,Cluster 4
37669,F,651.0,F,104.0,3,STNWG,3.234,0,0.0,41,Cluster 3
58365,F,610.0,A,86.4,3,SEDAN,1.947,0,0.0,56,Cluster 0
32754,M,764.0,A,38.0,4,HBACK,0.99,0,0.0,61,Cluster 0
45125,M,692.0,C,127.5,2,STNWG,1.826,0,0.0,58,Cluster 3
54444,M,580.0,A,60.1,3,SEDAN,2.849,0,0.0,68,Cluster 3
47335,F,,C,136.5,1,HBACK,1.65,0,0.0,54,Cluster 3
53524,F,567.0,C,144.0,2,UTE,2.64,0,0.0,40,Cluster 3
25770,F,720.0,D,164.5,1,STNWG,4.8389,0,0.0,61,Cluster 3
52469,M,,E,42.0,3,STNWG,4.4,0,0.0,46,Cluster 3
35448,M,579.0,A,91.6,3,HDTOP,2.739,0,0.0,30,Cluster 3
37906,F,722.0,E,34.5,4,SEDAN,0.385,0,0.0,70,Cluster 0
6651,F,557.0,A,64.3,4,HBACK,0.583,0,0.0,44,Cluster 0
41088,F,566.0,B,110.5,3,SEDAN,0.891,0,0.0,60,Cluster 0
38448,F,691.0,A,74.4,1,SEDAN,2.024,0,0.0,48,Cluster 3
16625,F,,C,141.0,4,PANVN,0.275,3,730.1848083,49,Cluster 4
14458,F,686.0,C,117.0,4,HBACK,0.869,0,0.0,39,Cluster 0
8182,F,,A,40.2,2,SEDAN,1.892,0,0.0,36,Cluster 3
23273,F,834.0,B,123.8,4,SEDAN,1.397,0,0.0,59,Cluster 0
16706,M,714.0,B,,1,STNWG,2.64,0,0.0,57,Cluster 3
49938,M,464.0,C,138.0,4,STNWG,1.507,1,1266.044502,57,Cluster 4
41250,F,738.0,E,49.5,4,SEDAN,0.517,0,0.0,60,Cluster 0
21419,M,828.0,B,115.1,4,SEDAN,0.682,0,0.0,76,Cluster 0
36529,M,718.0,A,77.9,4,PANVN,0.682,0,0.0,87,Cluster 0
20794,M,675.0,F,124.0,3,TRUCK,2.563,1,2586.19355,27,Cluster 4
36037,M,378.0,F,94.0,1,UTE,3.432,1,8824.569849,47,Cluster 2
35624,F,745.0,D,,2,HBACK,2.002,0,0.0,70,Cluster 3
39249,M,771.0,A,,3,STNWG,3.927,0,0.0,46,Cluster 3
2097,F,508.0,E,82.5,3,SEDAN,0.979,1,6732.130056,67,Cluster 4
811,M,474.0,C,139.5,2,SEDAN,1.804,0,0.0,71,Cluster 3
37624,F,804.0,A,,3,HBACK,0.979,0,0.0,45,Cluster 0
52133,F,613.0,C,124.5,3,SEDAN,1.287,0,0.0,71,Cluster 0
32690,F,,C,144.0,4,SEDAN,0.825,1,431.9065252,26,Cluster 4
35028,F,647.0,A,74.8,2,STNWG,1.87,0,0.0,45,Cluster 3
31372,M,712.0,A,89.7,3,STNWG,2.596,0,0.0,68,Cluster 0
16013,F,808.0,D,99.0,3,SEDAN,1.078,0,0.0,79,Cluster 0
17031,F,673.0,C,135.0,3,SEDAN,0.99,0,0.0,59,Cluster 0
59926,M,729.0,D,81.0,3,MCARA,2.662,1,2317.055318,49,Cluster 4
26773,F,758.0,C,99.0,3,SEDAN,0.979,0,0.0,60,Cluster 0
508,M,512.0,F,,4,TRUCK,2.409,2,2869.068474,35,Cluster 4
22941,M,719.0,B,91.6,2,STNWG,4.004,0,0.0,62,Cluster 3
21036,F,,C,144.0,2,HBACK,1.969,0,0.0,56,Cluster 3
4850,F,666.0,C,147.0,1,COUPE,3.8148,0,0.0,60,Cluster 3
30919,M,316.0,D,92.1,4,SEDAN,0.605,1,3600.440897,91,Cluster 4
18092,F,779.0,C,133.5,2,HBACK,2.057,0,0.0,61,Cluster 3
7182,M,712.0,B,146.2,4,STNWG,1.562,0,0.0,44,Cluster 0
34931,M,829.0,C,142.5,3,SEDAN,1.617,0,0.0,81,Cluster 0
7844,F,783.0,B,116.4,4,SEDAN,0.495,0,0.0,56,Cluster 0
9869,M,812.0,C,142.5,1,HBACK,1.408,0,0.0,75,Cluster 3
47368,F,615.0,B,132.6,2,HBACK,1.419,0,0.0,41,Cluster 3
52146,F,777.0,C,138.0,2,HBACK,1.716,0,0.0,54,Cluster 3
16300,F,,C,147.0,3,HBACK,1.001,0,0.0,51,Cluster 0
11493,F,806.0,A,65.0,1,HBACK,2.651,0,0.0,83,Cluster 3
12831,M,712.0,F,100.0,3,HDTOP,2.585,0,0.0,64,Cluster 0
28915,M,441.0,F,138.0,3,UTE,2.354,1,3775.079461,27,Cluster 4
42757,M,722.0,C,138.0,4,STNWG,1.155,0,0.0,67,Cluster 0
44798,F,801.0,C,112.5,2,HBACK,1.947,0,0.0,71,Cluster 3
34784,F,420.0,C,139.5,2,HBACK,1.254,1,541.5305877,39,Cluster 4
55380,F,,D,75.9,4,HDTOP,2.321,0,0.0,35,Cluster 0
